"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.357003333E-1,9.885443115E-1,4.350552979E0,8.208929443E0
9.556463333E-1,9.583071899E-1,4.465364227E0,8.192613373E0
9.755923333E-1,1.023421783E0,4.475393372E0,8.240214386E0
9.955383333E-1,1.037941589E0,4.487967224E0,8.355624390E0
1.015484333E0,1.076261902E0,4.508175201E0,8.427175598E0
1.035430333E0,1.046174469E0,4.570745087E0,8.462951202E0
1.055376333E0,1.049317932E0,4.576283569E0,8.478818207E0
1.075322333E0,1.073717194E0,4.623136139E0,8.582402802E0
1.095268333E0,1.106049957E0,4.757406921E0,8.663234711E0
1.115214333E0,1.210382996E0,4.815037079E0,8.767867126E0
1.135160333E0,1.293160858E0,4.838388519E0,8.868158569E0
1.155106333E0,1.313817902E0,4.915478210E0,8.909322968E0
1.175053333E0,1.304237823E0,4.994513855E0,8.962462463E0
1.194998458E0,1.264869690E0,4.935386810E0,9.020841064E0
1.214944458E0,1.122515717E0,4.790039062E0,9.164991302E0
1.234890458E0,8.894503784E-1,4.666545868E0,9.269324341E0
1.254836458E0,6.670129395E-1,4.537514191E0,9.313183136E0
1.274782458E0,3.972738647E-1,4.523742828E0,9.215885468E0
1.294728458E0,1.781295776E-1,4.377496948E0,9.088051300E0
1.314674458E0,-3.278182983E-2,4.099824371E0,9.021290131E0
1.334620458E0,-2.507286072E-1,3.857628021E0,9.042994995E0
1.354566458E0,-4.740641785E-1,3.598067780E0,9.237440643E0
1.374512458E0,-5.813909912E-1,3.320694580E0,9.402996368E0
1.394458458E0,-7.491920471E-1,3.191363525E0,9.348509674E0
1.414405458E0,-9.966275024E-1,3.216211853E0,9.064400482E0
1.434351458E0,-1.160985718E0,3.201392670E0,8.761131134E0
1.454297458E0,-1.141226807E0,3.135829010E0,8.561446381E0
1.474243458E0,-1.086740112E0,3.124153290E0,8.516090698E0
1.494189458E0,-9.125024414E-1,3.037633209E0,8.498876495E0
