"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.228232167E0,3.119197190E-2,-1.606892045E0,-1.316621642E0
7.248249167E0,5.541201621E-2,-1.387207475E0,-1.138503466E0
7.268266167E0,1.705059779E-1,-1.116565590E0,-1.155817071E0
7.288283167E0,9.878752987E-2,-6.873401999E-1,-1.176434939E0
7.308300167E0,-2.016271985E-1,-2.667593336E-1,-1.224263701E0
7.328317167E0,-5.749715890E-1,3.202321208E-1,-1.129998106E0
7.348334167E0,-8.332533735E-1,8.575842226E-1,-8.634138966E-1
7.368350167E0,-1.081717354E0,1.472624770E0,-4.487311167E-1
7.388367167E0,-1.127256054E0,2.015023019E0,5.158530593E-2
7.408384167E0,-9.312901300E-1,2.204184539E0,2.243240431E-1
7.428401167E0,-8.873158523E-1,1.987489650E0,1.669040930E-1
7.448418167E0,-9.833049139E-1,1.905681256E0,-5.947992414E-2
7.468435167E0,-1.159481522E0,2.228875576E0,1.117084238E-1
7.488452167E0,-9.918506196E-1,2.052218328E0,1.220932542E0
7.508468167E0,-4.781092823E-1,1.246377870E0,1.829468647E0
7.528485167E0,-3.694434571E-1,3.564977217E-1,1.585070236E0
7.548502167E0,-8.093941024E-1,7.599158406E-2,9.893588287E-1
7.568518792E0,-1.190133503E0,-4.685198486E-2,3.403053197E-1
7.588535792E0,-1.170437157E0,-1.641249114E-1,4.714083731E-2
7.608552792E0,-9.883396590E-1,-4.077725405E-1,-1.707620859E-1
7.628569792E0,-8.543018880E-1,-6.637572098E-1,-6.523375976E-1
7.648586792E0,-9.342226548E-1,-8.608510619E-1,-9.733783883E-1
7.668602792E0,-9.888053897E-1,-8.747820532E-1,-1.108291195E0
7.688619792E0,-1.053380651E0,-1.071284167E0,-1.032167172E0
7.708636792E0,-9.591622721E-1,-1.098614638E0,-7.753311476E-1
